VNUM	LOCALE_NAME
75612	Eski saç stili (kýzýl)
75613	Þaman Afro (e)
75614	Þaman Afro (e)
75615	Þaman(e):Samuray Miðferi
75616	Þaman(e):Samuray Miðferi
75617	Þaman Fesi (e)
75618	Þaman Puþisi (e)
75619	Þaman Kavuðu (e)
75620	Jack Pumpkin Þaman (e)
76000	Þeftali Çiçeði Þarabý
76001	Statü Sýfýrlama Kaðýdý
76002	Küçülen Kafa
76003	Soðutma Ýksiri
76004	Ay Özütü (K)
76005	Ay Özütü (O)
76006	Metin Taþý Dedektörü
76007	Cesaret Pelerini
76008	Ejderha Madalyasý
76009	Ejderha Parþömeni
76010	Kan Taþý
76011	Liderin Kitabý
76012	Hýz Ýksiri
76013	Arttýrma Kaðýdý (m)
76014	Nesneyi efsunla(m)
76015	Kutsama Küresi
76016	Kutsama Parþömeni
76017	Saldýrý Ýksiri +10
76018	Saldýrý Ýksiri +15
76019	Geçiþ Bileti
76020	Araþtýrmacýnýn Özütü
76021	Güneþ Özütü (K)
76022	Güneþ Özütü (O)
76023	Yeþil Efsun
76024	Yeþil Güç
76025	Rüzgarýn Ayakkabýlarý
80001	Para Kesesi
80002	Boþ Kaðýt
80003	Gümüþ Bar(50K)
80004	Gümüþ Bar(100K)
80005	Altýn Külçe(250K)
80006	Altýn Külçe(500K)
80007	Altýn Külçe(5M)
80008	Altýn Parçasý(1T)
80009	Inel Anti-EXP
80014	EP kuponu (250)
80015	EP kuponu (500)
80016	EP kuponu (1000)
80017	EP kuponu (100)
90001	Boþ Su Þiþesi
90002	Su Þiþesi
90003	Kristal
90004	Deðerli Taþ
90005	Ork Labirenti Bileti
90006	Zihin Taþý
90007	Mineral
90010	Temel Taþý
90011	Gövde
90012	Kontrplak
90013	NoNAme
100000	Süre Özütü (K)
100001	Süre Özütü (O)
100002	Süre Özütü (B)
100100	Ejderha Kerpeteni
100200	Sürenin Kerpeteni
100300	Yeþil Ejderha Fasulyesi
100400	Mavi Ejderha Fasulyesi
100500	Pembe Ejderha Fasulyesi
100600	Altýn Ejderha Fasulyesi
110000	Ýþlenmemiþ Ejd. Elmasý
110100	Ýþlenmemiþ Ejd. Elmasý
110200	Ýþlenmemiþ Ejd. Elmasý
110300	Ýþlenmemiþ Ejd. Elmasý
110400	Ýþlenmemiþ Ejd. Elmasý
111000	Yontulmuþ Ejderha Elmasý
111100	Yontulmuþ Ejderha Elmasý
111200	Yontulmuþ Ejderha Elmasý
111300	Yontulmuþ Ejderha Elmasý
111400	Yontulmuþ Ejderha Elmasý
112000	Ender Ejderha Elmasý
112100	Ender Ejderha Elmasý
112200	Ender Ejderha Elmasý
112300	Ender Ejderha Elmasý
112400	Ender Ejderha Elmasý
113000	Antika Ejderha Elmasý
113100	Antika Ejderha Elmasý
113200	Antika Ejderha Elmasý
113300	Antika Ejderha Elmasý
113400	Antika Ejderha Elmasý
114000	Efsanevi Ejderha Elmasý
114100	Efsanevi Ejderha Elmasý
114200	Efsanevi Ejderha Elmasý
114300	Efsanevi Ejderha Elmasý
114400	Efsanevi Ejderha Elmasý
120000	Ýþlenmemiþ Ejd. Yakutu
120100	Ýþlenmemiþ Ejd. Yakutu
120200	Ýþlenmemiþ Ejd. Yakutu
120300	Ýþlenmemiþ Ejd. Yakutu
120400	Ýþlenmemiþ Ejd. Yakutu
121000	Yontulmuþ Ejd. Yakutu
121100	Yontulmuþ Ejd. Yakutu
121200	Yontulmuþ Ejd. Yakutu
121300	Yontulmuþ Ejd. Yakutu
121400	Yontulmuþ Ejd. Yakutu
122000	Ender Ejderha Yakutu
122100	Ender Ejderha Yakutu
122200	Ender Ejderha Yakutu
122300	Ender Ejderha Yakutu
122400	Ender Ejderha Yakutu
123000	Antika Ejderha Yakutu
123100	Antika Ejderha Yakutu
123200	Antika Ejderha Yakutu
123300	Antika Ejderha Yakutu
123400	Antika Ejderha Yakutu
124000	Efsanevi Ejderha Yakutu
124100	Efsanevi Ejderha Yakutu
124200	Efsanevi Ejderha Yakutu
124300	Efsanevi Ejderha Yakutu
124400	Efsanevi Ejderha Yakutu
130000	Ýþlenmemiþ Ejd. Yeþimi
130100	Ýþlenmemiþ Ejd. Yeþimi
130200	Ýþlenmemiþ Ejd. Yeþimi
130300	Ýþlenmemiþ Ejd. Yeþimi
130400	Ýþlenmemiþ Ejd. Yeþimi
131000	Yontulmuþ Ejd. Yeþimi
131100	Yontulmuþ Ejd. Yeþimi
131200	Yontulmuþ Ejd. Yeþimi
131300	Yontulmuþ Ejd. Yeþimi
131400	Yontulmuþ Ejd. Yeþimi
132000	Ender Ejderha Yeþimi
132100	Ender Ejderha Yeþimi
132200	Ender Ejderha Yeþimi
132300	Ender Ejderha Yeþimi
132400	Ender Ejderha Yeþimi
133000	Antika Ejderha Yeþimi
133100	Antika Ejderha Yeþimi
133200	Antika Ejderha Yeþimi
133300	Antika Ejderha Yeþimi
133400	Antika Ejderha Yeþimi
134000	Efsanevi Ejderha Yeþimi
134100	Efsanevi Ejderha Yeþimi
134200	Efsanevi Ejderha Yeþimi
134300	Efsanevi Ejderha Yeþimi
134400	Efsanevi Ejderha Yeþimi
140000	Ýþlenmemiþ Ejd. Safiri
140100	Ýþlenmemiþ Ejd. Safiri
140200	Ýþlenmemiþ Ejd. Safiri
140300	Yontulmuþ Ejd. Grenasý
140400	Ýþlenmemiþ Ejd. Safiri
141000	Yontulmuþ Ejd. Safiri
141100	Yontulmuþ Ejd. Safiri
141200	Yontulmuþ Ejd. Safiri
141300	Yontulmuþ Ejd. Safiri
141400	Yontulmuþ Ejd. Safiri
142000	Yontulmuþ Ejd. Safiri
142100	Ender Ejderha Safiri
142200	Ender Ejderha Safiri
142300	Ender Ejderha Safiri
142400	Ender Ejderha Safiri
143000	Antika Ejderha Safiri
143100	Antika Ejderha Safiri
143200	Antika Ejderha Safiri
143300	Antika Ejderha Safiri
143400	Antika Ejderha Safiri
144000	Efsanevi Ejderha Safiri
144100	Efsanevi Ejderha Safiri
144200	Efsanevi Ejderha Safiri
144300	Efsanevi Ejderha Safiri
144400	Efsanevi Ejderha Safiri
150000	Ýþlenmemiþ Ejd. Grenasý
150100	Ýþlenmemiþ Ejd. Grenasý
150200	Ýþlenmemiþ Ejd. Grenasý
150300	Ýþlenmemiþ Ejd. Grenasý
150400	Ýþlenmemiþ Ejd. Grenasý
151000	Yontulmuþ Ejd. Grenasý
151100	Yontulmuþ Ejd. Grenasý
151200	Yontulmuþ Ejd. Grenasý
151300	Yontulmuþ Ejd. Grenasý
151400	Yontulmuþ Ejd. Grenasý
152000	Ender Ejderha Grenasý
152100	Ender Ejderha Grenasý
152200	Ender Ejderha Grenasý
152300	Ender Ejderha Grenasý
152400	Ender Ejderha Grenasý
153000	Antika Ejderha Grenasý
153100	Antika Ejderha Grenasý
153200	Antika Ejderha Grenasý
153300	Antika Ejderha Grenasý
153400	Antika Ejderha Grenasý
154000	Efsanevi Ejderha Grenasý
154100	Efsanevi Ejderha Grenasý
154200	Efsanevi Ejderha Grenasý
154300	Efsanevi Ejderha Grenasý
154400	Efsanevi Ejderha Grenasý
160000	Ýþlenmemiþ Ejd. Oniksi
160100	Ýþlenmemiþ Ejd. Oniksi
160200	Ýþlenmemiþ Ejd. Oniksi
160300	Ýþlenmemiþ Ejd. Oniksi
160400	Ýþlenmemiþ Ejd. Oniksi
161000	Yontulmuþ Ejderha Oniksi
161100	Yontulmuþ Ejderha Oniksi
161200	Yontulmuþ Ejderha Oniksi
161300	Yontulmuþ Ejderha Oniksi
161400	Yontulmuþ Ejderha Oniksi
162000	Ender Ejderha Oniksi
162100	Ender Ejderha Oniksi
162200	Ender Ejderha Oniksi
162300	Ender Ejderha Oniksi
162400	Ender Ejderha Oniksi
163000	Antika Ejderha Oniksi
163100	Antika Ejderha Oniksi
163200	Antika Ejderha Oniksi
163300	Antika Ejderha Oniksi
163400	Antika Ejderha Oniksi
164000	Efsanevi Ejderha Oniksi
164100	Efsanevi Ejderha Oniksi
164200	Efsanevi Ejderha Oniksi
164300	Efsanevi Ejderha Oniksi
164400	Efsanevi Ejderha Oniksi
115000	Mitsi Ejderha Elmasý
115100	Mitsi Ejderha Elmasý
115200	Mitsi Ejderha Elmasý
115300	Mitsi Ejderha Elmasý
115400	Mitsi Ejderha Elmasý
125000	Mitsi Ejderha Yakutu
125100	Mitsi Ejderha Yakutu
125200	Mitsi Ejderha Yakutu
125300	Mitsi Ejderha Yakutu
125400	Mitsi Ejderha Yakutu
135000	Mitsi Ejderha Yeþimi
135100	Mitsi Ejderha Yeþimi
135200	Mitsi Ejderha Yeþimi
135300	Mitsi Ejderha Yeþimi
135400	Mitsi Ejderha Yeþimi
145000	Mitsi Ejderha Safiri
145100	Mitsi Ejderha Safiri
145200	Mitsi Ejderha Safiri
145300	Mitsi Ejderha Safiri
145400	Mitsi Ejderha Safiri
155000	Mitsi Ejderha Grenasý
155100	Mitsi Ejderha Grenasý
155200	Mitsi Ejderha Grenasý
155300	Mitsi Ejderha Grenasý
155400	Mitsi Ejderha Grenasý
165000	Mitsi Ejderha Oniksi
165100	Mitsi Ejderha Oniksi
165200	Mitsi Ejderha Oniksi
165300	Mitsi Ejderha Oniksi
165400	Mitsi Ejderha Oniksi
71182	Muffin Mührü (kahve)
71183	Nugget Mührü (kahve)
71184	Muffin Mührü (mavi)
71185	Nugget Mührü (mavi)
71186	Muffin Mührü (yeþil)
71187	Nugget Mührü (yeþil)
71192	Gümbürtü Mührü
71193	Þimþek Mührü
71197	Nugget Mührü (lacivert)
71198	Muffin Mührü (pembe)
71220	Kizaghanýn Atý
71222	Nirvana Ejderhasý Mührü
71223	Samsara Ejderhasý Mührü
71224	Manni Mührü
71225	Manu Mührü
71226	Kh. Dövüþ Tülüsü Mührü
71227	Sb. Dövüþ Tülüsü Mührü
71228	Lav Cehe. Keleri Mührü
71229	Buz Cehe. Keleri Mührü
71231	Beyaz tavþan mührü
71232	Ay tavþaný mührü
71234	Maviþ Barry Mührü
71250	Bernie Mührü (B)
71251	Maviþ Barry Mührü (B)
71260	Kaþmir Paketi
71051	Kadim Efsun Küresi
71052	Kadim Efsun
84999	Ýnce Kumaþ
85000	Ýnce Kumaþ
85001	Hakim Kuþaðý (basit)
85002	Hakim Kuþaðý (zarif)
85003	Hakim Kuþaðý (asil)
85004	Hakim Kuþaðý(kiþiye öz.)
85005	Usta Kuþaðý (basit)
85006	Usta Kuþaðý (zarif)
85007	Usta Kuþaðý (asil)
85008	Usta Kuþaðý (kiþiye öz.)
85011	Bey Kuþaðý (basit)
85012	Bey Kuþaðý (zarif)
85013	Bey Kuþaðý (soylu)
85014	Bey Kuþaðý (kiþiye özel)
85015	Kral Kuþaðý (basit)
85016	Kral Kuþaðý (zarif)
85017	Kral Kuþaðý (soylu)
85018	Kral Kuþaðý (kiþiye öze)
85021	Yýldönümü Kuþaðý (basit)
85022	Yýldönümü Kuþaðý (zarif)
85023	Yýldönümü Kuþaðý (asil)
85024	Yýldönümü Kuþaðý (kiþ. öz.)
85041	Toprak Kuþaðý (basit)
85042	Toprak Kuþaðý (zarif)
85043	Toprak Kuþaðý (asil)
85044	Toprak Kuþaðý(kiþiye öz.)
85051	Karanlýk Kuþaðý (basit)
85052	Karanlýk Kuþaðý (zarif)
85053	Karanlýk Kuþaðý (asil)
85054	Karanlýk Kuþaðý(kiþiye öz.)
85061	Hextech Kuþaðý (basit)
85062	Hextech Kuþaðý (zarif)
85063	Hextech Kuþaðý (asil)
85064	Hextech Kuþaðý(kiþiye öz.)
85071	Orman Perisi Kuþaðý (basit)
85072	Orman Perisi Kuþaðý (zarif)
85073	Orman Perisi Kuþaðý (asil)
85074	Orman Perisi Kuþaðý(kiþiye öz.)
86101	Þeytani Hakim Kuþaðý (basit)
86102	Þeytani Hakim Kuþaðý (zarif)
86103	Þeytani Hakim Kuþaðý (asil)
86104	Þeytani Hakim Kuþaðý (kiþiye özel)
86105	Karanlýk Usta Kuþaðý (basit)
86106	Karanlýk Usta Kuþaðý (zarif)
86107	Karanlýk Usta Kuþaðý (asil)
86108	Karanlýk Usta Kuþaðý (kiþiye özel)
86111	Kanlý Bey Kuþaðý (basit)
86112	Kanlý Bey Kuþaðý (zarif)
86113	Kanlý Bey Kuþaðý (soylu)
86114	Kanlý Bey Kuþaðý (kiþiye özel)
86115	Donmuþ Kral Kuþaðý (basit)
86116	Donmuþ Kral Kuþaðý (zarif)
86117	Donmuþ Kral Kuþaðý (soylu)
86118	Donmuþ Kral Kuþaðý (kiþiye özel)
86119	Ejderha Kanadý (basit)
86120	Ejderha Kanadý (zarif)
86121	Ejderha Kanadý (soylu)
86122	Ejderha Kanadý (kiþiye özel)
86123	Karanlýk Ejderha Kanadý (basit)
86124	Karanlýk Ejderha Kanadý (zarif)
86125	Karanlýk Ejderha Kanadý (soylu)
86126	Karanlýk Ejderha Kanadý (kiþiye özel)
86127	Yeþim Ejderha Kanadý (basit)
86128	Yeþim Ejderha Kanadý (zarif)
86129	Yeþim Ejderha Kanadý (soylu)
86130	Yeþim Ejderha Kanadý (kiþiye özel)
85009	Dönüþüm Belgesi
85020	Kostümü efsunla
85019	Kostüm Bonusu Aktarýmý
78201	Özel Event Sandýðý(PvM)
78202	Özel Event Sandýðý (PvP) 
78203	Özel Pet Sandýðý(Pvp)
78204	Pet Sandýðý(PvM)
78205	Pet Sandýðý(PvP)
40144	Þeker Çubuðu Býçaðý
40145	Þeker Çubuðu Hançeri
40146	Elf Yayý
40147	Kurabiye Geniþ Mýzraðý
40148	Þeker Çubuðu Çaný
40149	Þeker Çubuðu Yelpazesi
40150	Rudolph Pençeleri
40151	Kesici Diþ Býçaðý+
40152	Kesici Diþ Mýzraðý+
40153	Kesici Diþ Hançeri+
40154	Kesici Diþ Yayý+
40155	Kesici Diþ Çaný+
40156	Kesici Diþ Yelpazesi+
40157	Kesici Diþ Pençeleri+
40166	Aquarus Kýlýcý+
40167	Aquarus Hançeri+
40168	Aquarus Yayý+
40169	Aquarus Palasý+
40170	Aquarus Çaný+
40171	Aquarus Yeplazesi+
40172	Aquarus Pençeleri+
41528	Tavþan Kostümü (E)
41529	Tavþan Kostümü (E)
41530	Tavþan Kostümü (K)
41531	Tavþan Kostümü (K)
41532	Samuray Kostümü(E)
41533	Samuray Kostümü(K)
45222	Tavþan Kulaklarý(beyaz)
45223	Tavþan Kulaklarý(pembe)
55001	Protein Lokmasý
55002	Nakliye Kutusu
55003	Genç Pet Kitabý
55004	Yabani Pet Kitabý
55005	Cesur Pet Kitabý
55009	Pet Kitabý Sandýðý
55010	Dayanýklýlýk (Savaþçý)
55011	Dayanýklýlýk (Sura)
55012	Dayanýklýlýk (Ninja)
55013	Dayanýklýlýk (Þaman)
55014	Dayanýklýlýk (Lycan)
55015	Berserker Kitabý
55016	Büyü Bozma Kitabý
55017	Canavar Avcýsý Kitabý
55018	Talim Kitabý
55019	Yenileme Kitabý
55020	Vampir Kitabý
55021	Hayalet Kitabý
55022	Engel Kitabý
55023	Metin Avcýsý Kitabý
55024	Yang Düþme Kitabý
55025	Menzil Kitabý
55026	Yenilmezlik Kitabý
55027	Ýyileþtirme Kitabý
55028	Pet Revertus
55029	Pet Reverti
55030	Pet Ýsmi Parþömeni
55401	Maymun Yumurtasý
55402	Örümcek Yumurtasý
55403	Razadör Yumurtasý
55404	Nemere Yumurtasý
55405	Mavi Ejderha Yumurtasý
55406	Kýzýl Ejderha Yumurtasý
55407	Azrailcik yumurtasý
55408	Tombk cellatck yumurtasý
55409	Baashido Yavrusu Yumurtasý
55410	Nessie Yumurtasý
55701	Küçük Maymun
55702	Küçük Örümcek
55703	Küçük Razadör
55704	Küçük Nemere
55705	Küçük Ejderha
55706	Meleyin bebeði
55707	Küçük Azrail
55708	Küçük Cellatcýk
55709	Küçük Baashido
55710	Küçük Nessie
41534	Tek Kostümü(K)
41535	Tek Kostümü(E)
41536	Çöl Kostümü Kýrmýzý(E)
41537	Çöl Kostümü Kýrmýzý(K)
41538	Çöl Kostümü Mavi(E)
41539	Çöl Kostümü Mavi(K)
41540	Çöl Kostümü Yeþil(E)
41541	Çöl Kostümü Yeþil(K)
41542	Çöl Kostümü Kahverengi(E)
41543	Çöl Kostümü Kahverengi(K)
41544	Çöl Kostümü Pembe(E)
41545	Çöl Kostümü Pembe(K)
41546	Çöl Prensi (kýrmýzý)
41547	Çöl Prensi (mavi)
41548	Çöl Prensesi (kýrmýzý)
41549	Çöl Prensesi (mavi)
41560	Vampir Savaþçýsý (gri)
41561	VampirSavaþçýsý(kýrmýzý)
41562	Vamp (gri)
41563	Vamp (kýrmýzý)
41564	Vampir Savaþçýsý+ (gri)
41565	VampirSavaþçýsý+(krmz)
41566	Vamp+ (gri)
41567	Vamp+ (kýrmýzý)
41568	Kýrmýzý Esvap (e)
41569	Yeþil Esvap (e)
41570	Kýrmýzý Esvap (k)
41571	Yeþil Esvap (k)
41572	Kýrmýzý Esvap+ (e)
41573	Yeþil Esvap+ (e)
41574	Kýrmýzý Esvap+ (k)
41575	Yeþil Esvap+ (k)
41576	Altýn Oyoroi (e)
41577	Gümüþ Oyoroi (e)
41578	Altýn Oyoroi (k)
41579	Gümüþ Oyoroi (k)
41580	Altýn Oyoroi+ (e)
41581	Gümüþ Oyoroi+ (e)
41582	Altýn Oyoroi+ (k)
41583	Gümüþ Oyoroi+ (k)
41584	Samuray Zýrhý (mavi)
41585	Samuray Zýrhý (kýrmýzý)
41586	Samuray Zýrhý (mavi)
41587	Samuray Zýrhý (kýrmýzý)
41588	Samuray Zýrhý+ (mavi)
41589	Samuray Zýrhý+ (kýrmýzý)
41590	Samuray Zýrhý+ (mavi)
41591	Samuray Zýrhý+ (kýrmýzý)
41593	Donmuþ Dehþet Zýrhý (e)
41595	Donmuþ Dehþet Zýrhý (k)
41596	Dehþet Miðferi+(a)
41597	Dehþet Miðferi+(m)
41598	Dehþet Miðferi+(a)
41599	Dehþet Miðferi+(m)
41600	Steampunk üniforma (sb)
41601	Steampunk üniforma (kýr)
41602	Steampunk elbisesi (sb)
41603	Steampunk elbisesi (kýr)
41604	Steampunk üniforma+ (sb)
41605	Steampunk üniforma+ (kr)
41606	Steampunk elbisesi+ (sb)
41607	Steampunk elbisesi+ (kr)
41608	Mavi Tavþan Cübbesi (e)
41609	Yeþil Tavþan Cübbesi (e)
41610	Mavi Tavþan Elbisesi (k)
41611	Yeþil Tavþan Elbisesi (k)
41612	Tavþan cübbesi+ (mavi)
41613	Tavþan cübbesi+ (petrol)
41614	Tavþan elbisesi+ (mavi)
41615	Tavþan elbisesi+ (gri)
41630	Avalon Zýrhý (gümüþ)
41631	Avalon Zýrhý (kýrmýzý)
41632	Avalon Zýrhý (gümüþ)
41633	Avalon Zýrhý (kýrmýzý)
41634	Avalon Zýrhý+ (gümüþ)
41635	Avalon Zýrhý+ (kýrmýzý)
41636	Avalon Zýrhý+ (gümüþ)
41637	Avalon Zýrhý+ (kýrmýzý)
41638	DÞ Formasý KSA (e)
41639	DÞ Formasý KSA (k)
41640	DÞ Formasý KSA+ (e)
41641	DÞ Formasý KSA+ (k)
41642	DÞ Formasý DEN (e)
41643	DÞ Formasý DEN (k)
41644	DÞ Formasý DEN+ (e)
41645	DÞ Formasý DEN+ (k)
41646	DÞ Formasý SVK (e)
41647	DÞ Formasý SVK (k)
41648	DÞ Formasý SVK+ (e)
41649	DÞ Formasý SVK+ (k)
41650	DÞ Formasý TUR (e)
41651	DÞ Formasý TUR (k)
41652	DÞ Formasý TUR+ (e)
41653	DÞ Formasý TUR+ (k)
41654	DÞ Formasý HUN (e)
41655	DÞ Formasý HUN (k)
41656	DÞ Formasý HUN+ (e)
41657	DÞ Formasý HUN+ (k)
41658	DÞ Formasý ROM (e)
41659	DÞ Formasý ROM (k)
41660	DÞ Formasý ROM+ (e)
41661	DÞ Formasý ROM+ (k)
41662	DÞ Formasý POL (e)
41663	DÞ Formasý POL (k)
41664	DÞ Formasý COL+ (e)
41665	DÞ Formasý POL+ (k)
41666	DÞ Formasý BRA (e)
41667	DÞ Formasý BRA (k)
41668	DÞ Formasý BRA+ (e)
41669	DÞ Formasý BRA+ (k)
52000	Yaban Domuzu Mührü(sarý)
52001	Kurt Mührü (sarý)
52002	Kaplan Mührü (sarý)
52003	Aslan Mührü (sarý)
52004	Aslan Mührü (mavi)
52005	Savaþ Yaban Domuzu Mührü
52006	Kýzgýn Kurt Mührü
52007	Vahþi Kaplan Mührü
52008	Yýrtýcý Aslan Mührü
52009	Kral Kaplaný Mührü(mavi)
52010	KralKaplanýMührü(kýrmzý)
52011	KralKaplanýMührü(altýn)
52012	KralKaplanýMührü(yeþil)
52013	Kral Kaplaný Mührü(gri)
52014	KralKaplanýMührü(Beyaz)
52016	Equus Purpur Mührü
52017	Equus Purpur Mührü
52018	Comet Mührü
52019	Comet Mührü
52022	Pepsi Mührü
52023	Pepsi Mührü (Kabus)
52024	Teknoynuz Mührü
52025	Leopar Mührü
52026	Siyah Panter
52027	Muffin Mührü (kahve)
52028	Muffin Mührü (mavi)
52029	Muffin Mührü (yeþil)
52030	Nugget Mührü (kahve)
52031	Nugget Mührü (mavi)
52032	Muffin Mührü (yeþil)
52101	Yavru Yaban Domuzu;Mühür
52102	Yavru Yaban Domuzu;Mühür
52103	Yavru Yaban Domuzu;Mühür
52104	Yavru Yaban Domuzu;Mühür
52105	Yavru Yaban Domuzu;Mühür
52106	Vahþi Yaban Domuzu;Mühür
52107	Vahþi Yaban Domuzu;Mühür
52108	Vahþi Yaban Domuzu;Mühür
52109	Vahþi Yaban Domuzu;Mühür
52110	Vahþi Yaban Domuzu;Mühür
52111	Cesur Yaban Domuzu;Mühür
52112	Cesur Yaban Domuzu;Mühür
52113	Cesur Yaban Domuzu;Mühür
52114	Cesur Yaban Domuzu;Mühür
52115	Cesur Yaban Domuzu;Mühür
52116	Yavru Kurt; Mühür
52117	Yavru Kurt; Mühür
52118	Yavru Kurt; Mühür
52119	Yavru Kurt; Mühür
52120	Yavru Kurt; Mühür
52121	Vahþi Kurt; Mühür
52122	Vahþi Kurt; Mühür
52123	Vahþi Kurt; Mühür
52124	Vahþi Kurt; Mühür
52125	Vahþi Kurt; Mühür
52126	Cesur Kurt; Mühür
52127	Cesur Kurt; Mühür
52128	Cesur Kurt; Mühür
52129	Cesur Kurt; Mühür
52130	Cesur Kurt; Mühür
52131	Yavru Kaplan Mührü
52132	Yavru Kaplan Mührü
52133	Yavru Kaplan Mührü
52134	Yavru Kaplan Mührü
52135	Yavru Kaplan Mührü
52136	Vahþi Kaplan Mührü
52137	Vahþi Kaplan Mührü
52138	Vahþi Kaplan Mührü
52139	Vahþi Kaplan Mührü
52140	Vahþi Kaplan Mührü
52141	Cesur Kaplan Mührü
52142	Cesur Kaplan Mührü
52143	Cesur Kaplan Mührü
52144	Cesur Kaplan Mührü
52145	Cesur Kaplan Mührü
52146	Yavru Aslan; Mühür
52147	Yavru Aslan; Mühür
52148	Yavru Aslan; Mühür
52149	Yavru Aslan; Mühür
52150	Yavru Aslan; Mühür
52151	Vahþi Aslan; Mühür
52152	Vahþi Aslan; Mühür
52153	Vahþi Aslan; Mühür
52154	Vahþi Aslan; Mühür
52155	Vahþi Aslan; Mühür
52156	Cesur Aslan; Mühür
52157	Cesur Aslan; Mühür
52158	Cesur Aslan; Mühür
52159	Cesur Aslan; Mühür
52160	Cesur Aslan; Mühür
52161	Yavru Ren Geyiði Mührü
52162	Yavru Ren Geyiði Mührü
52163	Yavru Ren Geyiði Mührü
52164	Yavru Ren Geyiði Mührü
52165	Yavru Ren Geyiði Mührü
52166	Yabani Ren Geyiði Mührü
52167	Yabani Ren Geyiði Mührü
52168	Yabani Ren Geyiði Mührü
52169	Yabani Ren Geyiði Mührü
52170	Yabani Ren Geyiði Mührü
52171	Cesur Ren Geyiði Mührü
52172	Cesur Ren Geyiði Mührü
52173	Cesur Ren Geyiði Mührü
52174	Cesur Ren Geyiði Mührü
52175	Cesur Ren Geyiði Mührü
52176	Yavru Ren Geyiði Mührü
52177	Yavru Ren Geyiði Mührü
52178	Yavru Ren Geyiði Mührü
52179	Yavru Ren Geyiði Mührü
52180	Yavru Ren Geyiði Mührü
52181	Yabani Ren Geyiði Mührü
52182	Yabani Ren Geyiði Mührü
52183	Yabani Ren Geyiði Mührü
52184	Yabani Ren Geyiði Mührü
52185	Yabani Ren Geyiði Mührü
52186	Cesuri Ren Geyiði Mührü
52187	Cesuri Ren Geyiði Mührü
52188	Cesuri Ren Geyiði Mührü
52189	Cesuri Ren Geyiði Mührü
52190	Cesuri Ren Geyiði Mührü
52191	Genç Ejdercik Mührü
52192	Genç Ejdercik Mührü
52193	Genç Ejdercik Mührü
52194	Genç Ejdercik Mührü
52195	Genç Ejdercik Mührü
52196	Vahþi Ejdercik Mührü
52197	Vahþi Ejdercik Mührü
52198	Vahþi Ejdercik Mührü
52199	Vahþi Ejdercik Mührü
52200	Vahþi Ejdercik Mührü
52201	Cesuri Ejdercik Mührü
52202	Cesuri Ejdercik Mührü
52203	Cesuri Ejdercik Mührü
52204	Cesuri Ejdercik Mührü
52205	Cesuri Ejdercik Mührü
52206	Genç Moa Mührü
52207	Genç Moa Mührü
52208	Genç Moa Mührü
52209	Genç Moa Mührü
52210	Genç Moa Mührü
52211	Vahþi Moa Mührü
52212	Vahþi Moa Mührü
52213	Vahþi Moa Mührü
52214	Vahþi Moa Mührü
52215	Vahþi Moa Mührü
52216	Cesur Moa Mührü
52217	Cesur Moa Mührü
52218	Cesur Moa Mührü
52219	Cesur Moa Mührü
52220	Cesur Moa Mührü
50323	Kitap Sandýðý Misilleme
50324	Kitap Sandýðý Güçlendirme
50514	Ders Kitabý Güçlendirme
50515	Ders Kitabý Misilleme
50516	Kýlýç Çevirme Misilleme
50517	Suikast Misillemesi
50518	Parmak Darbesi Misilleme
50519	Ejderha Atýþý Misilleme
50520	Ruh Vuruþu Misillemesi
50521	Ateþli Ok Misillemesi
50522	Karanlýk Vuruþ Misilleme
50523	Þimþek Çaðýrma Misilleme
50524	Kurt Nefesi Misillemesi
50525	Ruh Taþý+
50560	Kýlýç Çevirme Güçlendir.
50561	Suikast Güçlendirmesi
50562	Parmak Darbesi Güçlendir
50563	Ejderha Atýþý Güçlendirm
50564	Ruh Vuruþu Güçlendirmesi
50565	Ateþli Ok Güçlendirmesi
50566	Karanlýk Vuruþ Güçlendir
50567	Þimþek Çaðýrma Güçlendir
50568	Kurt Nefesi Güçlendirme
71000	Eðitim Dönüþüm Parþömeni
20760	Kutup Iþýðý Zýrhý+0
20761	Kutup Iþýðý Zýrhý+1
20762	Kutup Iþýðý Zýrhý+2
20763	Kutup Iþýðý Zýrhý+3
20764	Kutup Iþýðý Zýrhý+4
20765	Kutup Iþýðý Zýrhý+5
20766	Kutup Iþýðý Zýrhý+6
20767	Kutup Iþýðý Zýrhý+7
20768	Kutup Iþýðý Zýrhý+8
20769	Kutup Iþýðý Zýrhý+9
20770	Suikast Kýyafeti+0
20771	Suikast Kýyafeti+1
20772	Suikast Kýyafeti+2
20773	Suikast Kýyafeti+3
20774	Suikast Kýyafeti+4
20775	Suikast Kýyafeti+5
20776	Suikast Kýyafeti+6
20777	Suikast Kýyafeti+7
20778	Suikast Kýyafeti+8
20779	Suikast Kýyafeti+9
20780	Þeytan Pençesi Zýrhý+0
20781	Þeytan Pençesi Zýrhý+1
20782	Þeytan Pençesi Zýrhý+2
20783	Þeytan Pençesi Zýrhý+3
20784	Þeytan Pençesi Zýrhý+4
20785	Þeytan Pençesi Zýrhý+5
20786	Þeytan Pençesi Zýrhý+6
20787	Þeytan Pençesi Zýrhý+7
20788	Þeytan Pençesi Zýrhý+8
20789	Þeytan Pençesi Zýrhý+9
20790	Ýnanç Kýyafeti+0
